SY175 1 0,,SY175 1 0.05,,SY175 1 0.075,,SY175 1 0.1,,SY175 2 0,,SY175 2 0.05,,SY175 2 0.075,,SY175 2 0.1,,SY175 3 0,,SY175 3 0.05,,SY175 3 0.075,,SY175 3 0.1,,SY175 2 0.075 RE,,SY175 2 0.075 RE2,,SR164 1 0,,SR164 1 0.05,,SR164 1 0.075,,SR164 1 0.1,,SR164 2 0,,SR164 2 0.05,,SR164 2 0.075,,SR164 2 0.1,,SR164 3 0,,SR164 3 0.05,,SR164 3 0.075,,SR164 3 0.1,,SR164 3 0.1 RE,,SD 0,,SD 0.05,,SD 0.075,,SD 0.1,,SB33 1 0,,SB33 1 0.05,,SB33 1 0.075,,SB33 1 0.1,,SB33 2 0,,SB33 2 0.05,,SB33 2 0.075,,SB33 2 0.1,,SB33 3 0,,SB33 3 0.05,,SB33 3 0.075,,SB33 3 0.1,,SB98 1 0,,SB98 1 0.05,,SB98 1 0.075,,SB98 1 0.1,,SB98 2 0,,SB98 2 0.05,,SB98 2 0.075,,SB98 2 0.1,,SB98 3 0,,SB98 3 0.05,,SB98 3 0.075,,SB98 3 0.1,
Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T
800,92.23992228508,800,92.3827052116394,800,92.7778005599976,800,92.649507522583,800,92.4041509628296,800,92.576277256012,800,92.5039410591125,800,92.6258146762848,800,92.4701511859894,800,92.3939108848572,800,92.7586197853088,800,92.0616745948792,800,92.9403424263,800,92.4465119838715,800,92.7808105945587,800,92.6482200622559,800,92.980170249939,800,92.9842412471771,800,92.8247451782227,800,92.5776362419128,800,92.8329586982727,800,92.7871286869049,800,92.589282989502,800,91.9199526309967,800,91.8772637844086,800,92.8626239299774,800,92.6033020019531,800,92.767596244812,800,92.5239384174347,800,92.867773771286,800,93.2769179344177,800,92.4128353595734,800,92.3361599445343,800,92.4729645252228,800,92.5662457942963,800,92.1671748161316,800,92.4341201782227,800,92.3406600952148,800,92.6770031452179,800,92.1808779239655,800,92.0588076114655,800,92.0471668243408,800,92.0269966125488,800,92.2643542289734,800,92.3405587673187,800,92.419308423996,800,92.208993434906,800,92.5865352153778,800,92.3168063163757,800,92.4175500869751,800,92.2153890132904,800,92.3661351203918,800,91.9844686985016,800,92.262476682663,800,92.585289478302
799,92.7632391452789,799,92.6638126373291,799,92.9920613765717,799,92.7984476089478,799,92.7100777626038,799,93.0892586708069,799,93.1462347507477,799,92.2253787517548,799,92.3394858837128,799,92.455267906189,799,92.6042258739471,799,91.5151178836823,799,92.5969004631042,799,92.6226019859314,799,92.5391376018524,799,92.5555646419525,799,93.0424809455872,799,92.7574217319489,799,92.7441239356995,799,92.4256026744843,799,92.3821449279785,799,92.4724876880646,799,92.6400542259216,799,92.0633435249329,799,92.0235931873322,799,92.1438932418823,799,92.49147772789,799,92.6534414291382,799,92.5886213779449,799,92.7806913852692,799,92.6428198814392,799,92.4515604972839,799,92.5307631492615,799,92.6832318305969,799,92.5246953964233,799,92.4022793769836,799,92.2946572303772,799,92.4696028232574,799,92.4427926540375,799,92.1080708503723,799,91.9949054718018,799,92.3247575759888,799,91.7631864547729,799,92.4959897994995,799,92.4174606800079,799,92.5888419151306,799,92.2670423984528,799,92.4318969249725,799,92.4232482910156,799,92.5280272960663,799,92.4756288528442,799,92.1056985855103,799,92.5055325031281,799,92.4374222755432,799,92.6346600055695
798,92.2105371952057,798,92.6085889339447,798,92.3368394374847,798,93.0329144001007,798,92.7489995956421,798,92.4594700336456,798,92.6237642765045,798,92.3874020576477,798,92.4299895763397,798,92.2555983066559,798,93.0695593357086,798,92.2126352787018,798,92.8071141242981,798,92.2202229499817,798,92.7162647247314,798,92.864590883255,798,93.0656552314758,798,93.3983445167542,798,92.5565540790558,798,92.5378322601318,798,92.8006291389465,798,93.0650532245636,798,92.5312757492065,798,92.2613739967346,798,91.7767405509949,798,93.1578516960144,798,92.8869903087616,798,92.7922785282135,798,92.4884438514709,798,92.7483737468719,798,93.2177603244781,798,92.4875855445862,798,92.7810728549957,798,92.4640536308289,798,93.2270109653473,798,92.3473477363586,798,92.1636402606964,798,92.6854312419891,798,92.9341375827789,798,91.8802499771118,798,91.963666677475,798,92.0130789279938,798,92.2941744327545,798,92.5819933414459,798,92.519474029541,798,92.3430800437927,798,92.6802694797516,798,92.2360062599182,798,92.5025761127472,798,92.3498392105103,798,92.8260505199432,798,92.3124611377716,798,92.5352454185486,798,92.2738075256348,798,93.0301487445831
797,92.8377091884613,797,92.6667273044586,797,92.8474426269531,797,92.5441741943359,797,92.7771747112274,797,92.7769720554352,797,92.7354991436005,797,92.6086485385895,797,92.6261067390442,797,92.372339963913,797,92.4170017242432,797,91.7121350765228,797,92.6400303840637,797,92.6553845405579,797,92.8925037384033,797,93.0900096893311,797,92.9224133491516,797,92.8953528404236,797,92.9243862628937,797,92.8731620311737,797,92.6626622676849,797,92.6802456378937,797,93.012398481369,797,92.266708612442,797,91.9354498386383,797,93.075555562973,797,93.1283891201019,797,92.9295480251312,797,92.6651477813721,797,92.6693677902222,797,92.7733182907104,797,92.6845610141754,797,92.647385597229,797,92.5803065299988,797,92.6022350788116,797,92.524778842926,797,92.5165235996246,797,92.3690617084503,797,92.3614263534546,797,92.241907119751,797,91.9453382492065,797,92.1306252479553,797,91.3781821727753,797,92.7125453948975,797,92.491203546524,797,92.5748407840729,797,92.2388315200806,797,92.6904618740082,797,92.4558579921722,797,92.4160003662109,797,92.3629462718964,797,92.6873981952667,797,92.4912750720978,797,92.6098108291626,797,92.5625622272491
796,92.9695963859558,796,92.9348349571228,796,93.2339549064636,796,93.1058526039124,796,92.9965913295746,796,92.6795840263367,796,92.9071724414825,796,92.8869962692261,796,92.6599740982056,796,92.8540706634521,796,93.1541323661804,796,92.1854615211487,796,92.7235066890717,796,92.7399516105652,796,93.2096898555756,796,92.6143944263458,796,93.426913022995,796,93.1925058364868,796,93.2516098022461,796,93.3792173862457,796,93.6456561088562,796,93.6738610267639,796,93.3550596237183,796,92.5566375255585,796,92.5176680088043,796,93.5809373855591,796,93.3535397052765,796,93.3582425117493,796,92.9039657115936,796,93.348354101181,796,93.447470664978,796,92.6954209804535,796,92.8981065750122,796,92.928284406662,796,93.0199801921844,796,93.0019915103912,796,92.7867889404297,796,93.1335508823395,796,93.0640161037445,796,92.7311480045319,796,92.5882577896118,796,93.0580854415894,796,92.8148746490479,796,92.9128289222717,796,92.9517269134521,796,93.136328458786,796,93.1221961975098,796,93.0261492729187,796,92.8663611412048,796,93.1145012378693,796,93.306827545166,796,92.7769899368286,796,92.6154792308807,796,92.9391622543335,796,92.8400099277496
795,92.877858877182,795,93.0816650390625,795,93.2420015335083,795,92.7487373352051,795,93.1908667087555,795,93.0413782596588,795,92.5333738327026,795,92.8796410560608,795,92.9830968379974,795,93.092679977417,795,92.9633140563965,795,92.4160361289978,795,92.9473161697388,795,92.4969613552094,795,92.4195945262909,795,93.1068658828735,795,93.2569265365601,795,92.848414182663,795,92.631334066391,795,93.1517958641052,795,93.3219850063324,795,92.7452743053436,795,92.7730798721313,795,92.3308730125427,795,92.2501921653748,795,92.9754257202148,795,93.0439829826355,795,92.8565502166748,795,93.3407783508301,795,93.2232737541199,795,93.045437335968,795,92.6552772521973,795,92.9943263530731,795,93.2950794696808,795,92.7486419677734,795,92.3749983310699,795,92.7803337574005,795,92.5050675868988,795,92.5660252571106,795,92.2026872634888,795,92.1620726585388,795,92.4937605857849,795,91.6482985019684,795,92.9433643817902,795,92.8753674030304,795,93.2816445827484,795,92.5616681575775,795,92.8685665130615,795,92.954021692276,795,93.0800139904022,795,92.9598152637482,795,92.0975565910339,795,92.3693001270294,795,92.4482107162476,795,92.3722267150879
794,92.7009046077728,794,93.0011808872223,794,93.0359899997711,794,93.4643507003784,794,92.9439544677734,794,92.9267108440399,794,93.1485533714294,794,92.9583072662354,794,92.8901255130768,794,92.5871789455414,794,93.3270514011383,794,92.1266555786133,794,92.7311956882477,794,92.9459512233734,794,93.0030465126038,794,92.7656948566437,794,93.346893787384,794,93.6533451080322,794,93.0567979812622,794,93.0652797222137,794,92.9363131523132,794,93.6089277267456,794,93.2259678840637,794,92.4784541130066,794,92.2403931617737,794,93.7054872512817,794,92.9184377193451,794,93.0689871311188,794,92.8805649280548,794,92.970198392868,794,93.5942947864532,794,92.613410949707,794,92.7348732948303,794,92.4269318580627,794,92.8779363632202,794,92.652416229248,794,92.585426568985,794,92.5749540328979,794,93.2143747806549,794,92.5479650497437,794,92.2119498252869,794,92.421555519104,794,92.1634256839752,794,92.9045140743256,794,92.8043723106384,794,92.8854525089264,794,93.0599212646484,794,92.8639650344849,794,92.4054324626923,794,92.6338374614716,794,92.9272174835205,794,92.6618874073029,794,92.5549566745758,794,92.3336863517761,794,93.2036995887756
793,92.7019417285919,793,92.8112328052521,793,93.0030703544617,793,92.4512684345245,793,92.7540838718414,793,92.9157674312592,793,92.5169408321381,793,92.7812457084656,793,92.6280856132507,793,92.5925493240356,793,92.4297749996185,793,92.0846998691559,793,92.820805311203,793,92.8489327430725,793,92.7905917167664,793,92.929607629776,793,93.3475196361542,793,92.9969549179077,793,92.9766118526459,793,92.9744958877563,793,92.9463028907776,793,92.4229443073273,793,92.4425840377808,793,92.2906219959259,793,92.0935988426208,793,92.4461364746094,793,92.231947183609,793,92.877185344696,793,92.8420186042786,793,93.0424273014069,793,92.8171694278717,793,92.292320728302,793,92.5735712051392,793,92.7996873855591,793,92.4095630645752,793,92.4814939498901,793,92.8498864173889,793,92.8246676921844,793,92.2994136810303,793,91.7060494422913,793,91.9427692890167,793,92.1577870845795,793,91.4216458797455,793,92.6126301288605,793,92.851459980011,793,92.923641204834,793,92.2896265983582,793,92.5509333610535,793,92.5726294517517,793,92.6649153232574,793,92.2634124755859,793,92.7327871322632,793,92.6730036735535,793,92.6397860050201,793,92.4318611621857
792,92.6195502281189,792,92.5364196300507,792,92.5131976604462,792,92.6940083503723,792,92.5935983657837,792,92.7092969417572,792,92.1908318996429,792,92.7654504776001,792,92.5444185733795,792,92.5753355026245,792,92.7533447742462,792,91.9828295707703,792,92.687714099884,792,92.5550639629364,792,93.0292069911957,792,92.8986787796021,792,92.8508222103119,792,93.0262684822083,792,92.8542673587799,792,92.679762840271,792,92.4172282218933,792,92.4093306064606,792,92.8327262401581,792,92.3438191413879,792,91.695636510849,792,92.4600958824158,792,93.210107088089,792,92.5667941570282,792,92.4227714538574,792,92.3841595649719,792,92.1904265880585,792,92.700320482254,792,92.4231350421906,792,92.5232589244843,792,92.4728989601135,792,91.9578909873962,792,92.0690476894379,792,91.9720530509949,792,92.1559453010559,792,92.2694802284241,792,92.4189925193787,792,92.1230375766754,792,91.508424282074,792,92.8806722164154,792,92.7150428295135,792,92.8883790969849,792,92.5006866455078,792,92.7586734294891,792,92.4939870834351,792,92.6383137702942,792,92.463630437851,792,92.5428509712219,792,92.468672990799,792,92.3707067966461,792,92.523729801178
